"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"48139","2","10","71","0","2016","1","",13,212,209,212,2593887,0,0,946,"",0.69,0.14,0.13,0.14,0.16,0.00,0.00,1.19,"",-1,-7.1,-1,-0.5,-1,-0.5,1,0.5,255076,10.9,0,0.0,0,0.0,95,11.2
"48139","3","10","71","0","2016","1","",80,7006,7078,7084,68175468,5036811,5038,743,"",1.72,1.46,1.45,1.45,1.62,1.83,0.20,1.11,"",0,0.0,173,2.5,183,2.7,186,2.7,3647048,5.7,167952,3.4,175,3.6,21,2.9
"48139","5","10","71","0","2016","1","",2551,39756,40060,40143,407369157,253422458,4773703,784,"",0.99,1.00,1.00,1.00,1.00,0.99,1.00,1.00,"",11,0.4,2104,5.6,1807,4.7,1829,4.8,26001067,6.8,21523146,9.3,198488,4.3,13,1.7
"48141","0","10","70","0","2016","1","",14326,291245,292079,292053,2621842269,1192118530,26666761,691,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-124,-0.9,5603,2.0,4899,1.7,4135,1.4,48589088,1.9,43252315,3.8,-1377494,-4.9,1,0.1
"48141","1","10","71","0","2016","1","",96,12374,12383,12345,238576878,0,0,1484,"",1.07,2.14,2.14,2.14,3.15,0.00,0.00,1.47,"",0,0.0,16,0.1,17,0.1,104,0.8,12752199,5.6,0,0.0,0,0.0,74,5.2
"48141","2","10","71","0","2016","1","",43,9093,9173,9324,114297526,0,0,956,"",0.42,0.96,0.95,0.97,1.31,0.00,0.00,1.36,"",2,4.9,647,7.7,627,7.3,669,7.7,8530829,8.1,0,0.0,0,0.0,4,0.4
"48141","3","10","71","0","2016","1","",96,45837,46007,46015,453324546,13189136,157623,759,"",0.38,1.55,1.54,1.54,1.98,1.04,1.14,1.28,"",2,2.1,120,0.3,145,0.3,185,0.4,942033,0.2,1153727,9.6,-6793,-4.1,-1,-0.1
"48141","5","10","71","0","2016","1","",14091,223941,224516,224369,1815643319,1178929394,26509138,623,"",1.01,0.91,0.91,0.91,0.81,1.00,1.00,0.90,"",-128,-0.9,4820,2.2,4110,1.9,3177,1.4,26364027,1.5,42098588,3.7,-1370701,-4.9,-2,-0.3
"48143","0","10","70","0","2016","1","",1073,15931,16259,16133,130665823,67771202,1004197,624,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,1.0,251,1.6,429,2.7,371,2.4,4556860,3.6,1771191,2.7,-44632,-4.3,8,1.3
"48143","1","10","71","0","2016","1","",9,73,74,72,1002500,0,0,1056,"",1.34,0.23,0.23,0.23,0.27,0.00,0.00,1.16,"",0,0.0,-2,-2.7,2,2.8,1,1.4,-132288,-11.7,0,0.0,0,0.0,-145,-12.1
"48143","2","10","71","0","2016","1","N",22,0,0,0,0,0,0,0,"N",2.88,0,0,0,0,0,0,0,"N",-2,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48143","3","10","71","0","2016","1","N",41,0,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48143","5","10","71","0","2016","1","",1001,11958,12095,12031,96782253,66813554,1003239,619,"",0.96,0.89,0.88,0.88,0.87,1.00,1.00,0.99,"",13,1.3,20,0.2,61,0.5,24,0.2,2561655,2.7,1687701,2.6,-44717,-4.3,15,2.5
"48145","0","10","70","0","2016","1","",284,3093,3133,3142,26813873,11298574,157661,661,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.4,119,4.0,135,4.5,104,3.4,1919661,7.7,853604,8.2,-293,-0.2,23,3.6
"48145","1","10","71","0","2016","1","",9,45,44,43,471136,0,0,824,"",5.08,0.73,0.71,0.69,0.61,0.00,0.00,0.85,"",0,0.0,8,21.6,7,18.9,6,16.2,6859,1.5,0,0.0,0,0.0,-141,-14.6
"48145","2","10","71","0","2016","1","",15,468,471,478,5033496,0,0,820,"",7.41,4.67,4.57,4.64,5.65,0.00,0.00,1.22,"",0,0.0,42,9.9,34,7.8,25,5.5,532147,11.8,0,0.0,0,0.0,31,3.9
"48145","3","10","71","0","2016","1","",38,714,717,713,6188601,474814,475,666,"",7.67,2.27,2.24,2.21,2.64,3.95,0.58,1.18,"",-1,-2.6,26,3.8,27,3.9,28,4.1,412803,7.1,29050,6.5,33,7.5,20,3.1
"48145","5","10","71","0","2016","1","",222,1866,1901,1908,15120640,10823760,157186,615,"",0.81,0.71,0.72,0.72,0.66,0.97,1.00,0.93,"",5,2.3,43,2.4,67,3.7,45,2.4,967852,6.8,824554,8.2,-326,-0.2,23,3.9
"48147","0","10","70","0","2016","1","",519,7170,7236,7229,66544534,28563071,474854,710,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,240,3.5,248,3.5,254,3.6,3872184,6.2,1421216,5.2,-78038,-14.1,18,2.6
"48147","1","10","71","0","2016","1","",20,696,694,698,12082625,0,0,1335,"",6.18,4.89,4.84,4.89,6.28,0.00,0.00,1.29,"",0,0.0,16,2.4,19,2.8,28,4.2,793422,7.0,0,0.0,0,0.0,48,3.7
"48147","2","10","71","0","2016","1","",16,535,530,529,5734855,0,0,830,"",4.33,2.30,2.23,2.23,2.59,0.00,0.00,1.15,"",0,0.0,13,2.5,13,2.5,12,2.3,634372,12.4,0,0.0,0,0.0,74,9.8
"48147","3","10","71","0","2016","1","",35,1367,1372,1378,10950836,1423291,1423,614,"",3.87,1.88,1.85,1.86,1.88,4.68,0.58,1.01,"",0,0.0,28,2.1,28,2.1,35,2.6,-39644,-0.4,-64256,-4.3,-58,-3.9,-16,-2.5
"48147","5","10","71","0","2016","1","",448,4572,4640,4624,37776218,27139780,473431,630,"",0.89,0.75,0.76,0.76,0.67,0.96,1.00,0.88,"",0,0.0,183,4.2,188,4.2,179,4.0,2484034,7.0,1485472,5.8,-77980,-14.1,17,2.8
"48149","0","10","70","0","2016","1","",791,9191,9167,9137,82886831,44443091,596584,696,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.3,-375,-3.9,-357,-3.7,-367,-3.9,-7904770,-8.7,-2282956,-4.9,-7190,-1.2,-37,-5.0
"48149","1","10","71","0","2016","1","",14,70,65,66,745797,0,0,856,"",2.84,0.38,0.36,0.37,0.31,0.00,0.00,0.84,"",0,0.0,6,9.4,0,0.0,3,4.8,-91074,-10.9,0,0.0,0,0.0,-150,-14.9
"48149","2","10","71","0","2016","1","",11,69,66,68,885108,0,0,1006,"",1.95,0.23,0.22,0.23,0.32,0.00,0.00,1.42,"",0,0.0,1,1.5,-1,-1.5,1,1.5,39276,4.6,0,0.0,0,0.0,40,4.1
"48149","3","10","71","0","2016","1","",30,1453,1413,1417,14850038,496371,497,800,"",2.17,1.56,1.51,1.51,2.05,1.05,0.16,1.34,"",0,0.0,4,0.3,-38,-2.6,-30,-2.1,-335213,-2.2,-8583,-1.7,-4,-0.8,-6,-0.7
"48149","5","10","71","0","2016","1","",736,7599,7623,7586,66405888,43946720,596087,672,"",0.96,0.98,0.98,0.98,0.94,1.00,1.00,0.96,"",-2,-0.3,-386,-4.8,-318,-4.0,-341,-4.3,-7517759,-10.2,-2274373,-4.9,-7186,-1.2,-43,-6.0
"48151","0","10","70","0","2016","1","",132,964,944,932,8811893,5074436,62141,716,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.5,111,13.0,89,10.4,93,11.1,1237044,16.3,641357,14.5,6248,11.2,30,4.4
"48151","1","10","71","0","2016","1","",6,17,16,17,159701,0,0,737,"",7.29,0.89,0.86,0.92,0.63,0.00,0.00,0.71,"",0,0.0,1,6.2,-2,-11.1,0,0.0,-23986,-13.1,0,0.0,0,0.0,-94,-11.3
"48151","2","10","71","0","2016","1","",5,16,15,14,217579,0,0,1116,"",5.32,0.51,0.48,0.46,0.74,0.00,0.00,1.54,"",0,0.0,2,14.3,1,7.1,0,0.0,6497,3.1,0,0.0,0,0.0,-44,-3.8
"48151","3","10","71","0","2016","1","",12,287,288,292,2607348,1040979,1042,694,"",5.21,2.93,2.98,3.06,3.39,19.28,3.22,1.13,"",0,0.0,14,5.1,15,5.5,19,7.0,321566,14.1,81505,8.5,85,8.9,50,7.8
"48151","5","10","71","0","2016","1","",109,644,625,609,5827265,4033457,61099,716,"",0.85,0.79,0.78,0.77,0.78,0.81,0.99,0.99,"",-2,-1.8,94,17.1,75,13.6,74,13.8,932967,19.1,559852,16.1,6163,11.2,25,3.6
"48153","0","10","70","0","2016","1","",271,1490,1464,1449,12071678,5649952,84176,633,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-1.5,-80,-5.1,13,0.9,3,0.2,327515,2.8,-3825,-0.1,-5298,-5.9,26,4.3
"48153","1","10","71","0","2016","1","",7,30,27,28,296925,0,0,806,"",4.14,1.01,0.93,0.98,0.85,0.00,0.00,0.87,"",0,0.0,-1,-3.2,-1,-3.6,0,0.0,-41332,-12.2,0,0.0,0,0.0,-91,-10.1
"48153","2","10","71","0","2016","1","",4,18,18,18,185921,0,0,795,"",2.07,0.37,0.37,0.38,0.46,0.00,0.00,1.24,"",0,0.0,2,12.5,2,12.5,2,12.5,38446,26.1,0,0.0,0,0.0,86,12.1
"48153","3","10","71","0","2016","1","",19,490,490,490,3949223,38861,39,620,"",4.02,3.24,3.27,3.30,3.74,0.65,0.09,1.15,"",-1,-5.0,10,2.1,8,1.7,9,1.9,40909,1.0,5371,16.0,7,21.9,-5,-0.8
"48153","5","10","71","0","2016","1","",241,952,929,913,7639609,5611091,84137,631,"",0.92,0.76,0.75,0.75,0.74,1.01,1.01,0.99,"",-3,-1.2,-91,-8.7,4,0.4,-8,-0.9,289492,3.9,-9196,-0.2,-5305,-5.9,44,7.5
"48155","0","10","70","0","2016","1","",61,302,299,304,2098801,1340499,17396,535,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-1.6,-19,-5.9,-23,-7.1,-16,-5.0,122712,6.2,99407,8.0,-517,-2.9,61,12.9
"48155","1","10","71","0","2016","1","",3,11,8,11,105621,0,0,812,"",7.89,1.83,1.35,1.83,1.74,0.00,0.00,1.04,"",0,0.0,3,37.5,-3,-27.3,2,22.2,5396,5.4,0,0.0,0,0.0,-14,-1.7
"48155","2","10","71","0","2016","1","",3,10,10,10,93341,0,0,718,"",6.90,1.02,1.02,1.00,1.34,0.00,0.00,1.32,"",0,0.0,0,0.0,0,0.0,0,0.0,3217,3.6,0,0.0,0,0.0,25,3.6
"48155","3","10","71","0","2016","1","",7,80,80,80,568240,192792,192,546,"",6.58,2.61,2.62,2.57,3.10,13.51,2.12,1.19,"",0,0.0,-4,-4.8,-4,-4.8,-4,-4.8,17922,3.3,34923,22.1,36,23.1,42,8.3
"48155","5","10","71","0","2016","1","",48,201,201,203,1331599,1147707,17204,508,"",0.81,0.79,0.80,0.79,0.75,0.87,0.99,0.94,"",-1,-2.0,-18,-8.2,-16,-7.4,-14,-6.5,96177,7.8,64484,6.0,-553,-3.1,71,16.2
"48157","0","10","70","0","2016","1","",11766,170642,170385,170704,2177714685,925183076,20324263,982,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",232,2.0,3816,2.3,3579,2.1,3588,2.1,-51993679,-2.3,23924783,2.7,408773,2.1,-46,-4.5
"48157","1","10","71","0","2016","1","",33,721,716,693,13563183,0,0,1469,"",0.45,0.21,0.21,0.21,0.22,0.00,0.00,1.03,"",1,3.1,26,3.7,-3,-0.4,-14,-2.0,-817026,-5.7,0,0.0,0,0.0,-96,-6.1
"48157","2","10","71","0","2016","1","",32,2787,2778,2783,29918224,0,0,827,"",0.38,0.50,0.50,0.50,0.41,0.00,0.00,0.83,"",-1,-3.0,66,2.4,52,1.9,52,1.9,2631567,9.6,0,0.0,0,0.0,57,7.4
"48157","3","10","71","0","2016","1","",86,20967,21011,20975,241798761,15237244,15723,886,"",0.42,1.21,1.21,1.20,1.27,1.55,0.15,1.05,"",3,3.6,937,4.7,832,4.1,800,4.0,16735608,7.4,2558623,20.2,2643,20.2,26,3.0
"48157","5","10","71","0","2016","1","",11615,146167,145880,146253,1892434517,909945832,20308540,996,"",1.02,1.01,1.01,1.01,1.02,1.00,1.00,1.01,"",229,2.0,2787,1.9,2698,1.9,2750,1.9,-70543828,-3.6,21366160,2.4,406130,2.0,-57,-5.4
"48159","0","10","70","0","2016","1","",215,2935,3031,3014,26018668,16506510,289313,669,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-4.9,-171,-5.5,-95,-3.0,-53,-1.7,-234482,-0.9,15657,0.1,-28294,-8.9,17,2.6
"48159","1","10","71","0","2016","1","",3,16,17,17,195527,0,0,902,"",2.24,0.27,0.28,0.29,0.26,0.00,0.00,0.92,"",0,0.0,-2,-11.1,-1,-5.6,0,0.0,-26004,-11.7,0,0.0,0,0.0,-63,-6.5
"48159","2","10","71","0","2016","1","",8,30,30,30,395791,0,0,1015,"",5.22,0.32,0.30,0.30,0.46,0.00,0.00,1.49,"",-1,-11.1,2,7.1,1,3.4,2,7.1,27509,7.5,0,0.0,0,0.0,15,1.5
"48159","3","10","71","0","2016","1","",14,410,420,413,3420769,829971,830,635,"",3.73,1.37,1.35,1.34,1.50,4.72,0.55,1.11,"",0,0.0,8,2.0,13,3.2,9,2.2,111058,3.4,68364,9.0,70,9.2,5,0.8
"48159","5","10","71","0","2016","1","",190,2479,2564,2554,22006581,15676539,288483,668,"",0.91,1.00,1.00,1.00,0.99,0.96,1.00,0.99,"",-10,-5.0,-179,-6.7,-108,-4.0,-64,-2.4,-347045,-1.6,-52707,-0.3,-28364,-9.0,19,2.9
"48161","0","10","70","0","2016","1","",391,5081,5072,5031,58480592,22178953,387479,889,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.8,-945,-15.7,-914,-15.3,-901,-15.2,-17293397,-22.8,-8049770,-26.6,-131275,-25.3,-85,-8.7
"48161","1","10","71","0","2016","1","",6,38,37,37,377030,0,0,777,"",2.46,0.38,0.37,0.37,0.22,0.00,0.00,0.60,"",0,0.0,5,15.2,1,2.8,1,2.8,-28362,-7.0,0,0.0,0,0.0,-114,-12.8
"48161","2","10","71","0","2016","1","",10,339,345,336,3687574,0,0,834,"",3.59,2.06,2.07,2.03,1.90,0.00,0.00,0.92,"",-1,-9.1,-9,-2.6,0,0.0,-12,-3.4,232649,6.7,0,0.0,0,0.0,68,8.9
"48161","3","10","71","0","2016","1","",30,999,1005,999,8630295,702153,702,663,"",4.40,1.93,1.94,1.94,1.69,2.97,0.35,0.87,"",0,0.0,-7,-0.7,-6,-0.6,-6,-0.6,4443,0.1,59026,9.2,62,9.7,4,0.6
"48161","5","10","71","0","2016","1","",345,3705,3685,3659,45785693,21476800,386777,956,"",0.91,0.86,0.86,0.86,0.92,0.98,1.00,1.07,"",-2,-0.6,-934,-20.1,-909,-19.8,-884,-19.5,-17502127,-27.7,-8108796,-27.4,-131337,-25.3,-104,-9.8
"48163","0","10","70","0","2016","1","",425,6386,6415,6191,66987903,31736958,778054,814,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.7,-1279,-16.7,-1261,-16.4,-1229,-16.6,-29341405,-30.5,-9221021,-22.5,-171152,-18.0,-163,-16.7
"48163","1","10","71","0","2016","1","",8,141,138,138,3258001,0,0,1803,"",3.02,1.11,1.09,1.13,1.68,0.00,0.00,1.52,"",0,0.0,37,35.6,36,35.3,39,39.4,1008987,44.9,0,0.0,0,0.0,101,5.9
"48163","2","10","71","0","2016","1","",14,369,356,365,3967922,0,0,840,"",4.62,1.78,1.69,1.80,1.78,0.00,0.00,1.02,"",0,0.0,29,8.5,15,4.4,17,4.9,385561,10.8,0,0.0,0,0.0,37,4.6
"48163","3","10","71","0","2016","1","",22,1022,1038,1032,7853764,697786,697,586,"",2.97,1.57,1.58,1.63,1.34,2.07,0.17,0.84,"",-1,-4.3,41,4.2,40,4.0,36,3.6,77402,1.0,64843,10.2,66,10.5,-17,-2.8
"48163","5","10","71","0","2016","1","",381,4854,4883,4656,51908216,31039172,777357,832,"",0.92,0.90,0.90,0.89,0.91,0.99,1.00,1.02,"",4,1.1,-1386,-22.2,-1352,-21.7,-1321,-22.1,-30813355,-37.2,-9285864,-23.0,-171218,-18.1,-203,-19.6
"48165","0","10","70","0","2016","1","",584,6139,6129,5936,75034378,34382056,533684,951,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-16,-2.7,-65,-1.0,32,0.5,-98,-1.6,-4039315,-5.1,1153318,3.5,86762,19.4,-44,-4.4
"48165","1","10","71","0","2016","1","",6,27,24,25,333761,0,0,1013,"",1.65,0.22,0.20,0.21,0.15,0.00,0.00,0.73,"",0,0.0,4,17.4,-2,-7.7,3,13.6,-17007,-4.8,0,0.0,0,0.0,-127,-11.1
"48165","2","10","71","0","2016","1","",7,23,24,24,263947,0,0,858,"",1.68,0.12,0.12,0.12,0.11,0.00,0.00,0.89,"",-1,-12.5,0,0.0,1,4.3,1,4.3,-2117,-0.8,0,0.0,0,0.0,-32,-3.6
"48165","3","10","71","0","2016","1","",33,1493,1490,1455,13999521,2852708,2852,728,"",3.24,2.39,2.38,2.39,2.14,7.80,1.03,0.90,"",0,0.0,134,9.9,139,10.3,134,10.1,1161610,9.0,796431,38.7,797,38.8,-7,-1.0
"48165","5","10","71","0","2016","1","",538,4596,4591,4432,60437149,31529348,530832,1024,"",0.95,0.88,0.89,0.88,0.95,0.93,1.00,1.07,"",-15,-2.7,-203,-4.2,-106,-2.3,-236,-5.1,-5181801,-7.9,356887,1.1,85965,19.3,-45,-4.2
"48167","0","10","70","0","2016","1","",5827,103711,104173,105118,1246522500,462461644,10084076,919,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",68,1.2,4757,4.8,4658,4.7,4455,4.4,88245437,7.6,22333913,5.1,-185084,-1.8,25,2.8
"48167","1","10","71","0","2016","1","",31,878,898,895,18716736,0,0,1617,"",0.85,0.43,0.44,0.43,0.52,0.00,0.00,1.21,"",0,0.0,24,2.8,33,3.8,34,3.9,719147,4.0,0,0.0,0,0.0,7,0.4
"48167","2","10","71","0","2016","1","",45,11878,11873,11875,192965407,0,0,1250,"",1.08,3.53,3.46,3.44,4.66,0.00,0.00,1.34,"",-3,-6.2,1645,16.1,1628,15.9,1568,15.2,13324551,7.4,0,0.0,0,0.0,-97,-7.2
"48167","3","10","71","0","2016","1","",138,13789,14116,14245,152296543,7751393,7749,834,"",1.36,1.31,1.32,1.32,1.40,1.58,0.15,1.06,"",-2,-1.4,51,0.4,148,1.1,130,0.9,5310677,3.6,366536,5.0,374,5.1,23,2.8
"48167","5","10","71","0","2016","1","",5613,77166,77286,78103,882543814,454710251,10076327,876,"",0.99,0.88,0.88,0.88,0.83,1.00,1.00,0.95,"",73,1.3,3037,4.1,2849,3.8,2723,3.6,68891062,8.5,21967377,5.1,-185458,-1.8,38,4.5
"48169","0","10","70","0","2016","1","",191,1787,1791,1801,16380379,10186619,260942,703,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,3.2,-75,-4.0,-57,-3.1,-45,-2.4,-1186242,-6.8,-473876,-4.4,49825,23.6,-27,-3.7
"48169","1","10","71","0","2016","1","",3,13,12,12,166392,0,0,1038,"",2.52,0.37,0.34,0.34,0.35,0.00,0.00,1.01,"",0,0.0,2,18.2,0,0.0,-1,-7.7,-27333,-14.1,0,0.0,0,0.0,-204,-16.4
"48169","2","10","71","0","2016","1","",6,30,30,29,363019,0,0,941,"",4.41,0.52,0.51,0.49,0.67,0.00,0.00,1.32,"",0,0.0,-6,-16.7,-7,-18.9,-7,-19.4,-53406,-12.8,0,0.0,0,0.0,59,6.7
"48169","3","10","71","0","2016","1","",22,350,350,352,2931619,191809,192,643,"",6.61,1.93,1.91,1.91,2.05,1.77,0.14,1.07,"",0,0.0,1,0.3,1,0.3,-2,-0.6,71150,2.5,10065,5.5,11,6.1,16,2.6
"48169","5","10","71","0","2016","1","",160,1394,1399,1408,12919349,9994810,260750,710,"",0.86,0.92,0.92,0.93,0.93,0.99,1.00,1.00,"",6,3.9,-72,-4.9,-51,-3.5,-35,-2.4,-1176653,-8.3,-483941,-4.6,49814,23.6,-36,-4.8
"48171","0","10","70","0","2016","1","",1019,10106,10164,10194,86518425,49347070,533233,655,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-25,-2.4,184,1.9,238,2.4,93,0.9,5617705,6.9,2557188,5.5,-60347,-10.2,32,5.1
"48171","1","10","71","0","2016","1","",7,52,45,51,611421,0,0,953,"",1.10,0.26,0.22,0.25,0.24,0.00,0.00,1.00,"",0,0.0,8,18.2,0,0.0,-1,-1.9,-59957,-8.9,0,0.0,0,0.0,-146,-13.3
"48171","2","10","71","0","2016","1","",12,94,97,96,961786,0,0,773,"",1.65,0.29,0.29,0.29,0.33,0.00,0.00,1.16,"",0,0.0,-4,-4.1,-2,-2.0,-1,-1.0,6792,0.7,0,0.0,0,0.0,23,3.1
"48171","3","10","71","0","2016","1","",42,1065,1068,1081,10414515,273723,273,748,"",2.36,1.04,1.03,1.03,1.38,0.52,0.10,1.34,"",0,0.0,32,3.1,31,3.0,39,3.7,280834,2.8,36199,15.2,36,15.2,-3,-0.4
"48171","5","10","71","0","2016","1","",958,8895,8954,8966,74530703,49073347,532960,641,"",0.97,1.04,1.04,1.04,1.01,1.01,1.01,0.97,"",-25,-2.5,148,1.7,209,2.4,56,0.6,5390036,7.8,2520989,5.4,-60383,-10.2,37,6.1
"48173","0","10","70","0","2016","1","",107,543,539,527,6539728,2346529,38886,938,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-2.7,-61,-10.1,-70,-11.5,-85,-13.9,-1133783,-14.8,-141495,-5.7,-1876,-4.6,-32,-3.3
"48173","1","10","71","0","2016","1","",2,7,6,6,67895,0,0,825,"",3.00,0.65,0.56,0.58,0.36,0.00,0.00,0.60,"",0,0.0,-1,-12.5,1,20.0,-3,-33.3,6680,10.9,0,0.0,0,0.0,183,28.5
"48173","2","10","71","0","2016","1","N",2,0,0,0,0,0,0,0,"N",2.62,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48173","3","10","71","0","2016","1","N",4,0,0,0,0,0,0,0,"N",2.14,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48173","5","10","71","0","2016","1","",99,412,405,395,5360730,2331148,38871,1021,"",0.95,0.90,0.89,0.89,0.96,1.01,1.01,1.08,"",-3,-2.9,-52,-11.2,-63,-13.5,-74,-15.8,-1166537,-17.9,-156876,-6.3,-1891,-4.6,-54,-5.0
"48175","0","10","70","0","2016","1","",156,1291,1280,1277,11547767,4177572,80630,693,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-2.5,-46,-3.4,-45,-3.4,-34,-2.6,-1730866,-13.0,-323673,-7.2,3504,4.5,-78,-10.1
"48175","1","10","71","0","2016","1","",6,15,16,16,147558,0,0,725,"",6.17,0.59,0.63,0.63,0.44,0.00,0.00,0.72,"",0,0.0,-2,-11.8,1,6.7,2,14.3,-42635,-22.4,0,0.0,0,0.0,-229,-24.0
"48175","2","10","71","0","2016","1","",6,36,36,36,406407,0,0,868,"",5.40,0.86,0.85,0.86,1.06,0.00,0.00,1.23,"",0,0.0,0,0.0,0,0.0,2,5.9,6128,1.5,0,0.0,0,0.0,-3,-0.3
"48175","3","10","71","0","2016","1","",19,435,433,434,3537048,116754,117,627,"",6.98,3.32,3.31,3.32,3.51,2.63,0.28,1.06,"",1,5.6,6,1.4,7,1.6,4,0.9,194838,5.8,25808,28.4,27,30.0,27,4.5
"48175","5","10","71","0","2016","1","",125,805,795,791,7456754,4060818,80513,720,"",0.83,0.74,0.74,0.73,0.76,0.99,1.00,1.03,"",-5,-3.8,-50,-5.8,-53,-6.2,-42,-5.0,-1889197,-20.2,-349481,-7.9,3477,4.5,-130,-15.3
"48177","0","10","70","0","2016","1","",538,7011,7024,7002,67555409,39091897,451090,741,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-1.5,-64,-0.9,-37,-0.5,-34,-0.5,744287,1.1,-206297,-0.5,2210,0.5,13,1.8
"48177","1","10","71","0","2016","1","",11,61,62,61,861822,0,0,1081,"",3.28,0.44,0.45,0.44,0.44,0.00,0.00,1.00,"",0,0.0,1,1.7,-2,-3.1,0,0.0,-19272,-2.2,0,0.0,0,0.0,-18,-1.6
"48177","2","10","71","0","2016","1","",11,64,67,66,916687,0,0,1074,"",2.87,0.28,0.29,0.29,0.41,0.00,0.00,1.43,"",0,0.0,-3,-4.5,0,0.0,-1,-1.5,34576,3.9,0,0.0,0,0.0,61,6.0
"48177","3","10","71","0","2016","1","",47,1404,1415,1422,13612908,3452901,3452,741,"",5.01,1.97,1.97,1.98,2.31,8.30,1.47,1.17,"",0,0.0,-6,-0.4,3,0.2,6,0.4,462812,3.5,13450,0.4,20,0.6,25,3.5
"48177","5","10","71","0","2016","1","",469,5482,5480,5453,52163992,35638996,447638,733,"",0.90,0.92,0.92,0.92,0.91,0.92,1.00,0.98,"",-8,-1.7,-56,-1.0,-38,-0.7,-39,-0.7,266171,0.5,-219747,-0.6,2190,0.5,9,1.2
"48179","0","10","70","0","2016","1","",621,7927,7832,7846,91399343,41297680,690857,894,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-31,-4.8,-1300,-14.1,-1314,-14.4,-1265,-13.9,-24031152,-20.8,-9143528,-18.1,-48442,-6.6,-75,-7.7
"48179","1","10","71","0","2016","1","",6,44,41,45,532401,0,0,945,"",1.55,0.28,0.26,0.29,0.20,0.00,0.00,0.72,"",0,0.0,2,4.8,1,2.5,3,7.1,-108011,-16.9,0,0.0,0,0.0,-247,-20.7
"48179","2","10","71","0","2016","1","",15,398,399,397,4641895,0,0,897,"",3.39,1.55,1.55,1.54,1.53,0.00,0.00,0.99,"",0,0.0,1,0.3,3,0.8,7,1.8,394092,9.3,0,0.0,0,0.0,68,8.2
"48179","3","10","71","0","2016","1","",32,1126,1144,1141,9641766,183619,184,652,"",2.95,1.40,1.43,1.42,1.21,0.42,0.05,0.85,"",0,0.0,16,1.4,40,3.6,31,2.8,26517,0.3,-4263,-2.3,-2,-1.1,-16,-2.4
"48179","5","10","71","0","2016","1","",568,6359,6248,6263,76583281,41114061,690673,937,"",0.94,0.95,0.94,0.94,0.99,1.01,1.01,1.04,"",-31,-5.2,-1319,-17.2,-1358,-17.9,-1306,-17.3,-24343750,-24.1,-9139265,-18.2,-48440,-6.6,-82,-8.0
