Percentage_I_2004,Percentage_R_2004,County_FIPS,Percentage_D_2008,Percentage_R_2008,Percentage_D_2012,Percentage_I_2012,Percentage_R_2012,Percentage_D_2016,Percentage_I_2016,Percentage_R_2016,County,Inc_2013,Inc_2014,Inc_2015,Inc_Rank,Pct_Chg_2014,Pct_Chg_2015,Pct_Rank,State,Name,Labor_Force,Employed,Unemp_Level,Unemp_Rate,total_pop,pct_male,pct_female,pct_old,pct_latino,pct_white,pct_black,pct_no_hs,pct_some_hs,pct_hs,pct_some_college,pct_associates,pct_bachelors,pct_graduate,pct_hs_less,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
,,,,,,,,,,,Fayette,39363.0,39519.0,40294.0,77.0,0.4,2.0,62.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Floyd,40873.0,40456.0,42748.0,67.0,-1.0,5.7,18.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Franklin,51966.0,51325.0,51495.0,18.0,-1.2,0.3,84.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Fremont,47251.0,44897.0,45925.0,48.0,-5.0,2.3,58.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Greene,48365.0,48701.0,49533.0,26.0,0.7,1.7,67.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Grundy,50142.0,48104.0,48180.0,36.0,-4.1,0.2,86.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Guthrie,49244.0,50014.0,53340.0,14.0,1.6,6.7,14.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hamilton,47176.0,52836.0,55316.0,9.0,12.0,4.7,27.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hancock,50514.0,51273.0,54069.0,13.0,1.5,5.5,20.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hardin,47326.0,47420.0,48245.0,34.0,0.2,1.7,66.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Harrison,43565.0,39868.0,41425.0,71.0,-8.5,3.9,31.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Henry,36494.0,37435.0,37705.0,92.0,2.6,0.7,80.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Howard,42412.0,43643.0,45956.0,47.0,2.9,5.3,21.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Humboldt,45837.0,45165.0,47547.0,40.0,-1.5,5.3,22.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Ida,47562.0,46579.0,48232.0,35.0,-2.1,3.5,38.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Wayne,39535.0,40192.0,39783.0,82.0,1.7,-1.0,94.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Webster,39166.0,41236.0,43327.0,61.0,5.3,5.1,24.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Winnebago,37158.0,38968.0,41329.0,72.0,4.9,6.1,16.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Winneshiek,42166.0,42734.0,44103.0,57.0,1.3,3.2,42.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Woodbury,37036.0,38452.0,40591.0,75.0,3.8,5.6,19.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Worth,42996.0,45875.0,50642.0,22.0,6.7,10.4,5.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Wright,49739.0,51091.0,55745.0,8.0,2.7,9.1,7.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Wichita,93342.0,86272.0,76001.0,2.0,-7.6,-11.9,100.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Wilson,37865.0,39899.0,40218.0,70.0,5.4,0.8,50.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Woodson,34713.0,36650.0,35515.0,94.0,5.6,-3.1,74.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Wyandotte,48111.0,42831.0,35589.0,93.0,-11.0,-16.9,102.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Oldham,49224.0,51207.0,53671.0,1.0,4.0,4.8,33.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Owen,31924.0,32646.0,34589.0,47.0,2.3,6.0,10.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Owsley,24555.0,26778.0,28741.0,105.0,9.1,7.3,5.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Pendleton,30855.0,32621.0,33951.0,54.0,5.7,4.1,63.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Powell,26533.0,28436.0,30572.0,82.0,7.2,7.5,4.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Pulaski,31861.0,33935.0,35823.0,36.0,6.5,5.6,14.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Robertson,27511.0,29144.0,30034.0,87.0,5.9,3.1,92.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Rockcastle,26217.0,27554.0,29138.0,99.0,5.1,5.7,12.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Rowan,27232.0,27855.0,28951.0,103.0,2.3,3.9,66.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Russell,29316.0,30704.0,31907.0,76.0,4.7,3.9,67.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Scott,36926.0,37850.0,39415.0,14.0,2.5,4.1,60.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Simpson,33850.0,32772.0,34139.0,52.0,-3.2,4.2,59.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Spencer,36731.0,38418.0,40375.0,11.0,4.6,5.1,24.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Taylor,30569.0,31886.0,33309.0,64.0,4.3,4.5,50.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Todd,37617.0,35386.0,35344.0,39.0,-5.9,-0.1,111.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Trigg,34770.0,33911.0,34991.0,44.0,-2.5,3.2,89.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Trimble,30668.0,32114.0,33644.0,57.0,4.7,4.8,35.0,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Wayne,24983.0,26282.0,27508.0,110.0,5.2,4.7,39.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Webster,37224.0,37019.0,36870.0,27.0,-0.6,-0.4,113.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Whitley,29414.0,30602.0,32100.0,74.0,4.0,4.9,31.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Wolfe,22980.0,25130.0,26264.0,115.0,9.4,4.5,47.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Woodford,42779.0,43312.0,45213.0,5.0,1.2,4.4,54.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,LaSalle,36219.0,37229.0,35603.0,40.0,2.8,-4.4,61.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Ouachita,34499.0,35080.0,36396.0,34.0,1.7,3.8,23.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Plaquemines,42354.0,45399.0,46136.0,6.0,7.2,1.6,44.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Pointe Coupee,39121.0,40105.0,41203.0,18.0,2.5,2.7,37.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Rapides,39893.0,40805.0,42716.0,14.0,2.3,4.7,10.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Red River,31156.0,32470.0,34413.0,46.0,4.2,6.0,3.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Richland,33746.0,32828.0,34292.0,47.0,-2.7,4.5,14.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Sabine,32038.0,32633.0,32890.0,52.0,1.9,0.8,49.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,St. Bernard,27428.0,28125.0,29279.0,61.0,2.5,4.1,17.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,St. Charles,42880.0,43881.0,45347.0,11.0,2.3,3.3,29.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,St. Helena,35103.0,36880.0,38748.0,22.0,5.1,5.1,7.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,St. James,40705.0,41535.0,42678.0,15.0,2.0,2.8,36.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,St. John the Baptist,38577.0,38005.0,39031.0,20.0,-1.5,2.7,38.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,St. Landry,36389.0,37616.0,38012.0,29.0,3.4,1.1,47.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,St. Martin,37167.0,38455.0,37820.0,30.0,3.5,-1.7,57.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,St. Mary,37406.0,38127.0,38257.0,25.0,1.9,0.3,51.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,St. Tammany,49227.0,53914.0,57229.0,1.0,9.5,6.1,2.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Tangipahoa,33850.0,34521.0,36043.0,36.0,2.0,4.4,15.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Tensas,43394.0,35858.0,31383.0,55.0,-17.4,-12.5,64.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Terrebonne,43312.0,45636.0,44952.0,12.0,5.4,-1.5,56.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Union,33481.0,33370.0,34941.0,43.0,-0.3,4.7,9.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Vermilion,37541.0,38767.0,38226.0,26.0,3.3,-1.4,55.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Vernon,36434.0,37008.0,38683.0,24.0,1.6,4.5,11.0,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Webster,34349.0,34796.0,35944.0,38.0,1.3,3.3,30.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,West Baton Rouge,40252.0,42379.0,44043.0,13.0,5.3,3.9,20.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,West Carroll,28719.0,27361.0,27725.0,63.0,-4.7,1.3,46.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,West Feliciana,31545.0,32373.0,33680.0,51.0,2.6,4.0,18.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Winn,33040.0,34316.0,35344.0,41.0,3.9,3.0,33.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,York,41968.0,43612.0,45466.0,3.0,3.9,4.3,4.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Wicomico,35730.0,37514.0,38816.0,22.0,5.0,3.5,11.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Worcester,49516.0,50854.0,52847.0,10.0,2.7,3.9,4.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Baltimore City,41073.0,43239.0,44979.0,15.0,5.3,4.0,2.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Dodge,42116.0,42531.0,43069.0,52.0,1.0,1.3,75.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Douglas,44916.0,44632.0,46902.0,29.0,-0.6,5.1,20.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Faribault,47589.0,40374.0,42967.0,55.0,-15.2,6.4,12.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Fillmore,40465.0,41663.0,45036.0,37.0,3.0,8.1,5.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Freeborn,38771.0,39808.0,41371.0,65.0,2.7,3.9,37.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Goodhue,44149.0,47005.0,48427.0,24.0,6.5,3.0,55.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Grant,50074.0,44518.0,48039.0,25.0,-11.1,7.9,6.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hennepin,59954.0,63437.0,65231.0,1.0,5.8,2.8,57.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Houston,43543.0,45088.0,46557.0,31.0,3.5,3.3,50.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hubbard,34074.0,35182.0,36847.0,80.0,3.3,4.7,22.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Isanti,36194.0,37267.0,38905.0,71.0,3.0,4.4,25.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Itasca,34783.0,36096.0,37733.0,76.0,3.8,4.5,23.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Jackson,51561.0,48903.0,52392.0,12.0,-5.2,7.1,8.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Kanabec,33279.0,35203.0,37606.0,77.0,5.8,6.8,11.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Kandiyohi,45226.0,46346.0,49060.0,21.0,2.5,5.9,14.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Kittson,63737.0,53025.0,54231.0,8.0,-16.8,2.3,67.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Koochiching,35664.0,35625.0,36482.0,82.0,-0.1,2.4,65.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Lac qui Parle,60063.0,51193.0,50380.0,18.0,-14.8,-1.6,85.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Lake,39310.0,41769.0,43408.0,50.0,6.3,3.9,38.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Lake of the Woods,38695.0,41767.0,44007.0,47.0,7.9,5.4,17.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Le Sueur,40715.0,42128.0,44197.0,43.0,3.5,4.9,21.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Lincoln,47955.0,44967.0,46333.0,33.0,-6.2,3.0,54.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Lyon,44680.0,43957.0,45806.0,35.0,-1.6,4.2,29.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,McLeod,40466.0,41618.0,43484.0,49.0,2.8,4.5,24.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Mahnomen,34717.0,32674.0,32950.0,87.0,-5.9,0.8,81.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Marshall,52095.0,46754.0,47256.0,27.0,-10.3,1.1,78.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Martin,46399.0,45718.0,47232.0,28.0,-1.5,3.3,46.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Meeker,37757.0,38191.0,40861.0,67.0,1.1,7.0,9.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Mille Lacs,34040.0,35571.0,37095.0,79.0,4.5,4.3,27.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Morrison,34947.0,37337.0,38561.0,73.0,6.8,3.3,49.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Mower,39978.0,41305.0,42364.0,61.0,3.3,2.6,61.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Murray,57111.0,50472.0,54719.0,7.0,-11.6,8.4,4.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Nicollet,43777.0,43277.0,44646.0,41.0,-1.1,3.2,52.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Nobles,41361.0,41541.0,44383.0,42.0,0.4,6.8,10.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Norman,51414.0,44713.0,44162.0,44.0,-13.0,-1.2,84.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Olmsted,47502.0,49075.0,50858.0,17.0,3.3,3.6,43.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Otter Tail,40136.0,41343.0,42411.0,60.0,3.0,2.6,59.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Pennington,46867.0,47811.0,49041.0,22.0,2.0,2.6,60.0,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
