County_FIPS,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
51003,0,10,70,0,2016,1,,3520,51570,52214,52892,672526845,190206236,2782760,991,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,342,10.8,1248,2.5,1780,3.5,2390,4.7,10689769,1.6,5037993,2.7,-996199,-26.4,-19,-1.9
51005,0,10,70,0,2016,1,,352,3808,3793,3815,31670931,14202680,250019,640,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,45,14.7,5,0.1,30,0.8,28,0.7,-149664,-0.5,-274351,-1.9,-18718,-7.0,-7,-1.1
51007,0,10,70,0,2016,1,,358,2385,2407,2410,20047792,11937798,132923,642,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,45,14.4,81,3.5,123,5.4,83,3.6,752663,3.9,921867,8.4,-44774,-25.2,-2,-0.3
51009,0,10,70,0,2016,1,,741,8440,8390,8490,71195308,29944695,421301,649,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,49,7.1,47,0.6,-69,-0.8,-26,-0.3,4687554,7.0,2458352,8.9,-160921,-27.6,44,7.3
51011,0,10,70,0,2016,1,,462,3083,3087,3143,21233310,11662593,123941,526,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,75,19.4,99,3.3,98,3.3,117,3.9,1065713,5.3,617100,5.6,-41709,-25.2,9,1.7
51013,0,10,70,0,2016,1,,9535,170622,171018,170851,3851815061,889860468,16898655,1734,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,731,8.3,4994,3.0,5202,3.1,5157,3.1,110667233,3.0,34890602,4.1,-2800798,-14.2,-3,-0.2
51015,0,10,70,0,2016,1,,1769,26302,26455,26875,259903994,121735225,2408361,753,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,95,5.7,888,3.5,1032,4.1,1028,4.0,11929580,4.8,6682793,5.8,-424922,-15.0,7,0.9
51017,0,10,70,0,2016,1,,241,2265,2204,2208,20949892,12153037,146227,724,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,75,45.2,58,2.6,5,0.2,-94,-4.1,1982790,10.5,842212,7.4,-19976,-12.0,71,10.9
51019,0,10,70,0,2016,1,,2171,18438,18376,18592,163631729,80769618,1475227,682,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,182,9.2,408,2.3,342,1.9,366,2.0,4551270,2.9,2374883,3.0,-320561,-17.9,6,0.9
51021,0,10,70,0,2016,1,,141,1951,1935,1929,20741101,9387218,122777,823,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,21,17.5,65,3.4,60,3.2,63,3.4,2509038,13.8,1111135,13.4,-65320,-34.7,75,10.0
51023,0,10,70,0,2016,1,,851,10520,10542,10718,98899458,52018763,952834,718,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,80,10.4,464,4.6,471,4.7,541,5.3,5659610,6.1,429621,0.8,-245312,-20.5,8,1.1
51025,0,10,70,0,2016,1,,591,3898,3903,4020,31383389,16064339,267123,613,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,85,16.8,-12,-0.3,-17,-0.4,87,2.2,1063122,3.5,411218,2.6,-61458,-18.7,18,3.0
51027,0,10,70,0,2016,1,,593,6585,6501,6508,64188677,28736155,990572,756,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,47,8.6,-519,-7.3,-462,-6.6,-420,-6.1,-14190100,-18.1,-4185160,-12.7,-37816,-3.7,-106,-12.3
51029,0,10,70,0,2016,1,,417,3254,3276,3320,28414325,11222747,162627,666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,46,12.4,36,1.1,80,2.5,135,4.2,1568092,5.8,1139192,11.3,-32562,-16.7,21,3.3
51031,0,10,70,0,2016,1,,1402,16565,16500,16703,187824058,86379390,1488964,871,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,139,11.0,471,2.9,374,2.3,450,2.8,10449459,5.9,3304928,4.0,-442367,-22.9,27,3.2
51033,0,10,70,0,2016,1,,556,5509,5541,5619,50545918,26613477,351668,700,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,69,14.2,80,1.5,109,2.0,211,3.9,2888488,6.1,1230541,4.8,-116705,-24.9,24,3.6
51035,0,10,70,0,2016,1,,616,6492,6474,6494,47227861,31624028,562624,560,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,33,5.7,344,5.6,390,6.4,344,5.6,4673057,11.0,4971705,18.7,-73016,-11.5,26,4.9
51036,0,10,70,0,2016,1,,219,1459,1466,1501,14640514,7681555,119306,763,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,15,7.4,-99,-6.4,-77,-5.0,-81,-5.1,337039,2.4,261500,3.5,-43985,-26.9,58,8.2
51037,0,10,70,0,2016,1,,346,2858,2832,2970,24212822,14737165,185312,645,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,44,14.6,138,5.1,128,4.7,223,8.1,3374472,16.2,2051159,16.2,-15048,-7.5,56,9.5
51041,0,10,70,0,2016,1,,8806,133737,132157,132258,1448815851,632204316,11828344,840,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,749,9.3,6952,5.5,6811,5.4,6787,5.4,33956701,2.4,36730115,6.2,-2432332,-17.1,-25,-2.9
51043,0,10,70,0,2016,1,,459,3786,3754,3779,38548814,19307743,282771,786,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,43,10.3,202,5.6,164,4.6,165,4.6,555251,1.5,855636,4.6,-170537,-37.6,-27,-3.3
51045,0,10,70,0,2016,1,,97,668,659,675,5549910,1944997,32206,640,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,19,24.4,54,8.8,43,7.0,49,7.8,296441,5.6,169808,9.6,4690,17.0,-13,-2.0
51047,0,10,70,0,2016,1,,1393,15207,15137,15322,150911930,64578009,1039986,763,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,109,8.5,-36,-0.2,-44,-0.3,-70,-0.5,6131724,4.2,1589192,2.5,-294725,-22.1,34,4.7
51049,0,10,70,0,2016,1,,218,1316,1302,1389,9644721,4366709,39369,555,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,24,12.4,18,1.4,-7,-0.5,93,7.2,294442,3.1,219670,5.3,-23987,-37.9,2,0.4
51051,0,10,70,0,2016,1,,374,3364,3326,3315,30264159,15218164,348350,698,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,3.0,-238,-6.6,-306,-8.4,-245,-6.9,-5776530,-16.0,-1442255,-8.7,-90830,-20.7,-73,-9.5
51053,0,10,70,0,2016,1,,458,8606,8271,8268,81901598,35895173,482242,752,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,48,11.7,324,3.9,356,4.5,734,9.7,6569119,8.7,2258666,6.7,-147345,-23.4,19,2.6
51057,0,10,70,0,2016,1,,377,3918,3905,4021,30153713,17500119,274871,588,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,43,12.9,158,4.2,154,4.1,224,5.9,1265227,4.4,818962,4.9,-37736,-12.1,-2,-0.3
51059,0,10,70,0,2016,1,,37825,585514,586168,588080,12365733350,3478373815,70801411,1622,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2893,8.3,10517,1.8,11145,1.9,12276,2.1,135529643,1.1,59518312,1.7,-13627492,-16.1,-13,-0.8
51061,0,10,70,0,2016,1,,2479,21530,21478,21792,239290421,102403115,1522500,852,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,193,8.4,924,4.5,901,4.4,1077,5.2,4569458,1.9,4293401,4.4,-543738,-26.3,-23,-2.6
51063,0,10,70,0,2016,1,,434,2913,2927,3066,20683406,13694112,155962,536,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,43,11.0,154,5.6,154,5.6,194,6.8,1380634,7.2,818743,6.4,-13499,-8.0,6,1.1
51065,0,10,70,0,2016,1,,550,4208,4203,4232,38320172,19407351,222563,699,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,54,10.9,-87,-2.0,-105,-2.4,-84,-1.9,-337618,-0.9,-651283,-3.2,-111509,-33.4,8,1.2
51067,0,10,70,0,2016,1,,1488,14384,14415,14792,108679468,63508496,1291188,575,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,121,8.9,438,3.1,366,2.6,706,5.0,3595750,3.4,2212300,3.6,-250129,-16.2,-1,-0.2
51069,0,10,70,0,2016,1,,1890,29260,29416,29765,311063630,140888098,2729830,812,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,145,8.3,1110,3.9,1192,4.2,1360,4.8,17981757,6.1,7858782,5.9,-453823,-14.3,14,1.8
51071,0,10,70,0,2016,1,,391,4615,4603,4601,42688377,20159362,344270,713,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,38,10.8,119,2.6,112,2.5,124,2.8,-971879,-2.2,-276202,-1.4,-106069,-23.6,-35,-4.7
51073,0,10,70,0,2016,1,,987,9127,9115,9251,71243278,30637552,352434,598,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,64,6.9,125,1.4,110,1.2,106,1.2,2372139,3.4,1691010,5.8,-80574,-18.6,13,2.2
51075,0,10,70,0,2016,1,,827,14702,14715,14798,380054127,102062885,1714270,1984,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,69,9.1,212,1.5,134,0.9,123,0.8,-1169139,-0.3,5377184,5.6,-354201,-17.1,-27,-1.3
51077,0,10,70,0,2016,1,,383,2536,2518,2607,18558909,10237235,170881,559,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,40,11.7,109,4.5,110,4.6,169,6.9,322723,1.8,209862,2.1,-53500,-23.8,-20,-3.5
51079,0,10,70,0,2016,1,,490,3559,3577,3632,29263710,14030510,204976,627,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,48,10.9,169,5.0,205,6.1,182,5.3,1968168,7.2,1043952,8.0,-41109,-16.7,10,1.6
51081,0,10,70,0,2016,1,,227,4583,4546,4521,41956624,17280399,289986,709,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,58,34.3,246,5.7,238,5.5,227,5.3,2561537,6.5,-474493,-2.7,-142028,-32.9,6,0.9
51083,0,10,70,0,2016,1,,1046,12047,11982,12222,103526032,52315195,924693,659,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,79,8.2,67,0.6,-13,-0.1,137,1.1,4059906,4.1,697939,1.4,-377221,-29.0,22,3.5
51085,0,10,70,0,2016,1,,3786,47865,48552,49563,487901951,240334663,4097866,771,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,299,8.6,1252,2.7,1157,2.4,1312,2.7,23162453,5.0,5899628,2.5,-1360398,-24.9,17,2.3
51087,0,10,70,0,2016,1,,11521,185884,186733,187586,2496572938,984613492,19374837,1028,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1065,10.2,3878,2.1,4844,2.7,4385,2.4,-48219906,-1.9,161360,0.0,-5425486,-21.9,-45,-4.2
51089,0,10,70,0,2016,1,,1649,15359,15724,15707,121007214,70894165,1502673,597,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,161,10.8,235,1.6,691,4.6,739,4.9,3789210,3.2,3663939,5.4,-411021,-21.5,-2,-0.3
51091,0,10,70,0,2016,1,,117,490,492,498,3583177,1657490,25774,559,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,10,9.3,-11,-2.2,-11,-2.2,-11,-2.2,320925,9.8,169380,11.4,94,0.4,61,12.2
51093,0,10,70,0,2016,1,,757,10726,10729,10767,132628719,57619199,1723999,950,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,47,6.6,263,2.5,267,2.6,180,1.7,3466168,2.7,873547,1.5,-291968,-14.5,4,0.4
51095,0,10,70,0,2016,1,,1922,26062,26447,28251,249109033,112301957,1871466,712,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,181,10.4,535,2.1,1761,7.1,2027,7.7,18541328,8.0,9674842,9.4,-334732,-15.2,16,2.3
51097,0,10,70,0,2016,1,,174,920,948,946,8726221,5483644,90309,716,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,22,14.5,24,2.7,55,6.2,41,4.5,274695,3.3,223112,4.2,-34047,-27.4,-8,-1.1
51099,0,10,70,0,2016,1,,626,11196,11200,11317,195921713,33712289,811027,1341,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,59,10.4,570,5.4,575,5.4,649,6.1,-14170875,-6.7,2640751,8.5,-78000,-8.8,-178,-11.7
51101,0,10,70,0,2016,1,,412,3818,3784,3821,39477392,18521665,464143,798,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,60,17.0,203,5.6,164,4.5,137,3.7,1299265,3.4,1052199,6.0,-168255,-26.6,-9,-1.1
51103,0,10,70,0,2016,1,,498,4258,4201,4372,36249628,19562880,283882,652,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,25,5.3,128,3.1,84,2.0,130,3.1,1577364,4.5,1159306,6.3,-57062,-16.7,11,1.7
51105,0,10,70,0,2016,1,,551,4443,4406,4486,34727606,19717427,252596,601,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,40,7.8,48,1.1,44,1.0,109,2.5,10683,0.0,584042,3.1,-72488,-22.3,-9,-1.5
51107,0,10,70,0,2016,1,,12064,154720,153909,155881,2400698657,812008113,15055421,1193,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1361,12.7,7351,5.0,6989,4.8,8627,5.9,16705236,0.7,38820181,5.0,-3104701,-17.1,-53,-4.3
51109,0,10,70,0,2016,1,,928,8997,8983,9505,101718289,47895718,808485,854,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,104,12.6,159,1.8,-6,-0.1,127,1.4,-10496291,-9.4,-2916690,-5.7,-340574,-29.6,-98,-10.3
51111,0,10,70,0,2016,1,,302,2596,2571,2587,19450221,11921818,187316,579,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,41,15.7,137,5.6,151,6.2,171,7.1,1020490,5.5,719986,6.4,-63345,-25.3,-4,-0.7
51113,0,10,70,0,2016,1,,373,3021,3009,3035,25304687,13310239,179812,644,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,47,14.4,-19,-0.6,-1,0.0,74,2.5,1239308,5.1,670668,5.3,-53094,-22.8,28,4.5
51115,0,10,70,0,2016,1,,218,1416,1468,1513,9640932,6583110,67892,506,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,17,8.5,35,2.5,83,6.0,80,5.6,533844,5.9,463578,7.6,-16539,-19.6,5,1.0
51117,0,10,70,0,2016,1,,1086,11578,11550,11658,91202756,49873425,1007697,605,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,64,6.3,316,2.8,148,1.3,169,1.5,4929837,5.7,2753196,5.8,-222144,-18.1,22,3.8
51119,0,10,70,0,2016,1,,382,3111,3097,3138,23987001,12916062,140568,592,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,41,12.0,139,4.7,109,3.6,139,4.6,647851,2.8,552856,4.5,-45073,-24.3,-9,-1.5
51121,0,10,70,0,2016,1,,2286,40635,41719,42135,409846925,166509742,2428450,760,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,159,7.5,29,0.1,509,1.2,993,2.4,7575447,1.9,2024307,1.2,-932121,-27.7,5,0.7
51125,0,10,70,0,2016,1,,583,4186,4208,4103,29827867,16994683,209026,551,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,61,11.7,-275,-6.2,-205,-4.6,-308,-7.0,-4955203,-14.2,-1965391,-10.4,-74848,-26.4,-53,-8.8
51127,0,10,70,0,2016,1,,457,4156,4139,4149,34898013,17513501,280316,647,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,44,10.7,304,7.9,211,5.4,171,4.3,2296847,7.0,1393573,8.6,-68645,-19.7,7,1.1
51131,0,10,70,0,2016,1,,588,4633,4573,4720,34444819,20537781,381776,571,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,69,13.3,54,1.2,26,0.6,126,2.7,-2136950,-5.8,-175704,-0.8,-117495,-23.5,-44,-7.2
51133,0,10,70,0,2016,1,,363,2254,2298,2320,19622933,12002529,280165,659,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,31,9.3,109,5.1,157,7.3,135,6.2,1355732,7.4,438349,3.8,-35698,-11.3,8,1.2
51135,0,10,70,0,2016,1,,418,5709,5700,5734,47277685,15013648,201700,636,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,37,9.7,33,0.6,17,0.3,-200,-3.4,1377778,3.0,-634614,-4.1,-136867,-40.4,23,3.8
51137,0,10,70,0,2016,1,,898,9347,9431,9729,82689444,36637840,512832,669,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,67,8.1,665,7.7,678,7.7,913,10.4,10227830,14.1,2287516,6.7,-83598,-14.0,32,5.0
51139,0,10,70,0,2016,1,,586,4957,4964,5138,38604479,17811768,422166,592,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,58,11.0,15,0.3,46,0.9,94,1.9,2333959,6.4,591540,3.4,-61079,-12.6,30,5.3
51141,0,10,70,0,2016,1,,492,5182,5311,5448,33926214,22362399,452318,491,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,71,16.9,394,8.2,550,11.6,658,13.7,3185975,10.4,2235478,11.1,-77663,-14.7,-4,-0.8
51143,0,10,70,0,2016,1,,1322,12246,12146,12336,94615212,53559818,1159172,594,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,73,5.8,48,0.4,-72,-0.6,-11,-0.1,1616542,1.7,259572,0.5,-201525,-14.8,10,1.7
51145,0,10,70,0,2016,1,,787,6670,6692,6775,62120938,26207468,350851,712,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,57,7.8,33,0.5,22,0.3,48,0.7,2170418,3.6,1948055,8.0,-95055,-21.3,21,3.0
51147,0,10,70,0,2016,1,,651,8619,8767,8861,72667491,31283200,429367,639,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,62,10.5,235,2.8,289,3.4,336,3.9,4822173,7.1,1781054,6.0,-108496,-20.2,22,3.6
51149,0,10,70,0,2016,1,,615,14974,14967,14997,185766301,49554357,1152294,954,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,47,8.3,375,2.6,349,2.4,340,2.3,7856448,4.4,4828736,10.8,-74751,-6.1,18,1.9
51153,0,10,70,0,2016,1,,9246,122217,121696,123719,1334804461,519795115,8522746,838,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,867,10.3,4516,3.8,4167,3.5,5463,4.6,57308552,4.5,21487750,4.3,-2087097,-19.7,4,0.5
51155,0,10,70,0,2016,1,,771,13968,13910,13740,119725535,67065170,2187622,664,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,45,6.2,155,1.1,-74,-0.5,-324,-2.3,-10921624,-8.4,-1779571,-2.6,-419559,-16.1,-56,-7.8
51157,0,10,70,0,2016,1,,287,1461,1443,1480,19255211,6915369,121276,1014,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,39,15.7,105,7.7,105,7.8,133,9.9,-335867,-1.7,542672,8.5,-19720,-14.0,-105,-9.4
51159,0,10,70,0,2016,1,,230,2774,2820,2849,24960515,10461634,143591,682,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,18,8.5,83,3.1,121,4.5,99,3.6,782152,3.2,900702,9.4,-14515,-9.2,-3,-0.4
51161,0,10,70,0,2016,1,,2492,36984,37046,37429,359579830,170422883,2886674,744,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,161,6.9,-304,-0.8,-270,-0.7,152,0.4,2172182,0.6,-6181631,-3.5,-988638,-25.5,7,0.9
51163,0,10,70,0,2016,1,,467,5433,5429,5666,41309773,22270871,593347,577,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,26,5.9,181,3.4,112,2.1,229,4.2,929260,2.3,129593,0.6,-52338,-8.1,-5,-0.9
51165,0,10,70,0,2016,1,,1723,30731,30772,30877,318710104,148091831,2352026,796,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,132,8.3,807,2.7,887,3.0,922,3.1,12033276,3.9,4923551,3.4,-531667,-18.4,8,1.0
51167,0,10,70,0,2016,1,,646,6826,6813,6817,64193623,27924850,509696,724,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,51,8.6,-121,-1.7,-188,-2.7,-217,-3.1,-1190933,-1.8,-563116,-2.0,-202714,-28.5,5,0.7
51169,0,10,70,0,2016,1,,453,4653,4648,4662,34566400,24026184,511624,571,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,38,9.2,-2,0.0,-37,-0.8,19,0.4,-1064961,-3.0,-605692,-2.5,-135879,-21.0,-17,-2.9
51171,0,10,70,0,2016,1,,1177,13642,13621,13701,117075679,65781648,1058172,660,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,125,11.9,40,0.3,30,0.2,3,0.0,5519108,4.9,119501,0.2,-355400,-25.1,30,4.8
51173,0,10,70,0,2016,1,,890,12597,12637,12797,100616609,62665856,1471392,611,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,95,11.9,627,5.2,693,5.8,875,7.3,1350770,1.4,2260692,3.7,-153516,-9.4,-28,-4.4
51175,0,10,70,0,2016,1,,337,3687,3669,3703,30248312,15082218,172841,631,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,33,10.9,29,0.8,29,0.8,40,1.1,1403178,4.9,1163854,8.4,-41390,-19.3,24,4.0
51177,0,10,70,0,2016,1,,2968,33986,33839,34202,302489701,145009106,2389026,684,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,232,8.5,573,1.7,647,1.9,881,2.6,2354565,0.8,3084563,2.2,-703044,-22.7,-9,-1.3
51179,0,10,70,0,2016,1,,2692,41715,41879,42307,501026943,178731170,2779784,918,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,273,11.3,1178,2.9,1387,3.4,1712,4.2,-58508,0.0,8416074,4.9,-668843,-19.4,-33,-3.5
51181,0,10,70,0,2016,1,,95,2166,2178,2165,47340564,18216788,242058,1678,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0.0,35,1.6,-36,-1.6,-119,-5.2,4095527,9.5,1076759,6.3,-155510,-39.1,173,11.5
51183,0,10,70,0,2016,1,,267,3785,3733,3726,34099490,15313086,291794,700,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,30,12.7,-31,-0.8,-4,-0.1,-12,-0.3,1088212,3.3,-306816,-2.0,-25460,-8.0,25,3.7
51185,0,10,70,0,2016,1,,1173,14839,14660,14717,112346842,62820983,1175266,586,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,42,3.7,-468,-3.1,-638,-4.2,-537,-3.5,-11062132,-9.0,-3529589,-5.3,-367438,-23.8,-35,-5.6
51187,0,10,70,0,2016,1,,1073,11786,11848,11955,106697490,51273846,1017506,692,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,77,7.7,59,0.5,146,1.2,131,1.1,1916716,1.8,1618486,3.3,-206857,-16.9,6,0.9
51191,0,10,70,0,2016,1,,1580,20328,20361,20642,175338426,94170655,1869349,660,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,113,7.7,523,2.6,561,2.8,800,4.0,2103593,1.2,-510343,-0.5,-451408,-19.5,-12,-1.8
51193,0,10,70,0,2016,1,,381,3149,3170,3297,23136170,14508780,286609,555,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,33,9.5,74,2.4,43,1.4,110,3.5,1479394,6.8,1007696,7.5,-11411,-3.8,23,4.3
51195,0,10,70,0,2016,1,,987,11388,11465,11555,94998130,48333888,771204,637,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,39,4.1,-711,-5.9,-937,-7.6,-937,-7.5,-9463658,-9.1,-4086800,-7.8,-365624,-32.2,-15,-2.3
51197,0,10,70,0,2016,1,,890,11448,11428,11522,89392081,53773872,1112727,600,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,63,7.6,143,1.3,85,0.7,175,1.5,2332335,2.7,1244026,2.4,-231811,-17.2,9,1.5
51199,0,10,70,0,2016,1,,1590,20687,20610,21038,183525043,86053019,1691343,679,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,117,7.9,-102,-0.5,-64,-0.3,-4,0.0,-8554739,-4.5,-1157454,-1.3,-406505,-19.4,-30,-4.2
51510,0,10,70,0,2016,1,,6727,93932,93839,93845,1708635664,465494507,8918392,1400,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,491,7.9,-501,-0.5,-472,-0.5,-865,-0.9,-3625470,-0.2,6062523,1.3,-2099560,-19.1,6,0.4
51520,0,10,70,0,2016,1,,669,9793,9763,9795,88479423,50464545,752538,696,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,31,4.9,-25,-0.3,-8,-0.1,5,0.1,-6741840,-7.1,40647,0.1,-194015,-20.5,-52,-7.0
51530,0,10,70,0,2016,1,,132,2678,2647,2532,20032642,12012850,216837,588,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,17,14.8,97,3.8,84,3.3,-30,-1.2,-759425,-3.7,-538825,-4.3,-133242,-38.1,-35,-5.6
51540,0,10,70,0,2016,1,,2514,38173,38838,38967,468370624,148481176,2290176,932,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,196,8.5,1036,2.8,1045,2.8,1159,3.1,11409494,2.5,5631801,3.9,-492348,-17.7,-3,-0.3
51550,0,10,70,0,2016,1,,6055,97112,96898,97328,963138196,448377401,9710071,763,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,370,6.5,2119,2.2,2230,2.4,2152,2.3,18064328,1.9,8254421,1.9,-2224100,-18.6,-3,-0.4
51570,0,10,70,0,2016,1,,749,10993,10966,10771,83214966,48955232,796050,587,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,36,5.0,108,1.0,54,0.5,-186,-1.7,6014213,7.8,458790,0.9,-208391,-20.7,43,7.9
